section_name,file_name,score,TP,FP,TN,FN
Data Classification,Secret Management.php,0.7315085530612191,0,0,1,0
Data Classification,Service Authentication.php,0.7312429347180739,0,0,1,0
Data Classification,Malicious Code Search.php,0.7304237565854667,0,0,1,0
Data Classification,HTTP Security Headers.php,0.7299953378699702,0,0,1,0
Data Classification,File Execution.php,0.7289862492880196,0,0,1,0
Data Classification,Other Access Control Considerations.php,0.7270795334283192,0,0,1,0
Data Classification,Out of Band Verifier.php,0.7261170341134342,0,0,1,0
Data Classification,Deserialization Prevention.php,0.7258419759071922,0,0,1,0
Data Classification,Unintended Security Disclosure.php,0.7249202064985898,0,0,1,0
Data Classification,Authenticator Lifecycle.php,0.7233031614373043,0,0,1,0
Data Classification,Client-side Data Protection.php,0.7218489302994249,0,0,1,0
Data Classification,Session Binding.php,0.7216516070535363,0,0,1,0
Data Classification,One Time Verifier.php,0.7203713458138951,0,0,1,0
Data Classification,HTTP Request Header Validation.php,0.719657018524174,0,0,1,0
Data Classification,Build and Deploy.php,0.7196392199373465,0,0,1,0
Data Classification,Output Encoding and Injection Prevention.php,0.7188541811310981,0,0,1,0
Data Classification,Session Termination.php,0.7180719260799193,0,0,1,0
Data Classification,General Authenticator Security.php,0.7154958719813351,0,0,1,0
Data Classification,Fundamental Session Management Security.php,0.714778087215399,0,0,1,0
Data Classification,File Download.php,0.714475579215629,0,0,1,0
Data Classification,Defenses Against Session Management Exploits.php,0.7143907744526539,0,0,1,0
Data Classification,Business Logic Security.php,0.7143010322207719,0,0,1,0
Data Classification,Sanitization and Sandboxing.php,0.7142369888361568,0,0,1,0
Data Classification,SOAP Web Service.php,0.7140564665714504,0,0,1,0
Data Classification,Secure Software Development Lifecycle.php,0.7130400845302332,0,0,1,0
Data Classification,Cookie-based Session Management.php,0.7129224136677537,0,0,1,0
Data Classification,Communications Architecture.php,0.7104214547617946,0,0,1,0
Data Classification,Dependency.php,0.7076318551637599,0,0,1,0
Data Classification,"Errors, Logging and Auditing Architecture.php",0.7051722426918561,0,0,1,0
Data Classification,Client Communication Security.php,0.7034255868692816,0,0,1,0
Data Classification,Application Integrity.php,0.702876013125824,0,0,1,0
Data Classification,Token-based Session Management.php,0.7021419559694764,0,0,1,0
Data Classification,Federated Re-authentication.php,0.7006902142795417,0,0,1,0
Data Classification,Access Control Architecture.php,0.7001246242752226,0,0,1,0
Data Classification,SSRF Protection.php,0.7000387173195954,0,0,1,0
Data Classification,Secure File Upload Architecture.php,0.6986018002925449,0,0,1,0
Data Classification,File Upload.php,0.6979619340093195,0,0,1,0
Data Classification,GraphQL.php,0.6967549414417173,0,0,1,0
Data Classification,Random Values.php,0.6963490701835796,0,0,1,0
Data Classification,File Integrity.php,0.6962782097614015,0,0,1,0
Data Classification,Authentication Architecture.php,0.6957538423451257,0,0,1,0
Data Classification,Look-up Secret Verifier.php,0.6942737377440775,0,0,1,0
Data Classification,Business Logic Architecture.php,0.6931141858813623,0,0,1,0
Data Classification,File Storage.php,0.6927458874745671,0,0,1,0
Data Classification,"Memory, String, and Unmanaged Code.php",0.692221508737078,0,0,1,0
Data Classification,Malicious Software Architecture.php,0.6775687432682458,0,0,1,0
Data Classification,Error Handling.php,0.6736141589853999,0,0,1,0
Data Classification,Code Integrity.php,0.6612882585153688,0,0,1,0
Defenses Against Session Management Exploits,Session Termination.php,0.8175729071902054,0,1,0,0
Defenses Against Session Management Exploits,General Access Control Design.php,0.8105366820578161,0,1,0,0
Defenses Against Session Management Exploits,Sensitive Private Data.php,0.80858408174314,0,1,0,0
Defenses Against Session Management Exploits,Log Content.php,0.8051236558811496,0,1,0,0
Defenses Against Session Management Exploits,General Authenticator Security.php,0.7967288305384623,0,1,0,0
Defenses Against Session Management Exploits,Operation Level Access Control Operation Level Access Control.php,0.7966936651597445,0,1,0,0
Defenses Against Session Management Exploits,Other Access Control Considerations.php,0.7957831191909723,0,1,0,0
Defenses Against Session Management Exploits,Defenses Against Session Management Exploits.php,0.791788963510107,0,0,0,1
Defenses Against Session Management Exploits,Session Binding.php,0.7906872142614003,0,1,0,0
Defenses Against Session Management Exploits,Business Logic Security.php,0.7875257144090548,0,1,0,0
Defenses Against Session Management Exploits,Log Processing.php,0.7824392705000938,0,1,0,0
Defenses Against Session Management Exploits,Fundamental Session Management Security.php,0.7821799160911386,0,1,0,0
Defenses Against Session Management Exploits,Authenticator Lifecycle.php,0.781025621425676,0,1,0,0
Defenses Against Session Management Exploits,Cookie-based Session Management.php,0.7805065974279557,0,1,0,0
Defenses Against Session Management Exploits,Generic Web Service Security.php,0.7799469140085348,0,1,0,0
Defenses Against Session Management Exploits,Access Control Architecture.php,0.7770220935804575,0,1,0,0
Defenses Against Session Management Exploits,Credential Recovery.php,0.777018857620003,0,1,0,0
Defenses Against Session Management Exploits,Out of Band Verifier.php,0.7754949024932087,0,1,0,0
Defenses Against Session Management Exploits,RESTful Web Service.php,0.7747766328993442,0,1,0,0
Defenses Against Session Management Exploits,Server Communication Security.php,0.7742037709857181,0,1,0,0
Defenses Against Session Management Exploits,Configuration Architecture.php,0.7735784052663758,0,1,0,0
Defenses Against Session Management Exploits,General Data Protection.php,0.7714263311881735,0,1,0,0
Defenses Against Session Management Exploits,Cryptographic Verifier.php,0.7705876577485521,0,1,0,0
Defenses Against Session Management Exploits,"Errors, Logging and Auditing Architecture.php",0.7694344584385049,0,1,0,0
Defenses Against Session Management Exploits,Output Encoding and Injection Prevention.php,0.7682223379141124,0,1,0,0
Defenses Against Session Management Exploits,Password Security.php,0.7676002551150576,0,1,0,0
Defenses Against Session Management Exploits,Input and Output Architecture.php,0.7671100305819281,0,1,0,0
Defenses Against Session Management Exploits,HTTP Request Header Validation.php,0.7633047073365231,0,1,0,0
Defenses Against Session Management Exploits,Algorithms.php,0.7629024233411548,0,1,0,0
Defenses Against Session Management Exploits,Token-based Session Management.php,0.7623831430801475,0,1,0,0
Defenses Against Session Management Exploits,Communications Architecture.php,0.7622723829694276,0,1,0,0
Defenses Against Session Management Exploits,Cryptographic Architecture.php,0.7606694727458816,0,1,0,0
Defenses Against Session Management Exploits,Log Protection.php,0.7599609635544204,0,1,0,0
Defenses Against Session Management Exploits,Federated Re-authentication.php,0.7599584036873908,0,1,0,0
Defenses Against Session Management Exploits,Input Validation.php,0.7575591735864361,0,1,0,0
Defenses Against Session Management Exploits,Build and Deploy.php,0.7532983350569649,0,1,0,0
Defenses Against Session Management Exploits,Service Authentication.php,0.7516660657799963,0,1,0,0
Defenses Against Session Management Exploits,Data Protection and Privacy Architecture.php,0.7511177394211559,0,1,0,0
Defenses Against Session Management Exploits,Deserialization Prevention.php,0.7493528640875867,0,1,0,0
Defenses Against Session Management Exploits,Authentication Architecture.php,0.7475351995598246,0,1,0,0
Defenses Against Session Management Exploits,Client Communication Security.php,0.74501579045123,0,1,0,0
Defenses Against Session Management Exploits,Business Logic Architecture.php,0.7438331981699581,0,1,0,0
Defenses Against Session Management Exploits,Client-side Data Protection.php,0.7413134637035542,0,1,0,0
Defenses Against Session Management Exploits,Credential Storage.php,0.7407384085744657,0,1,0,0
Defenses Against Session Management Exploits,One Time Verifier.php,0.7406068182386165,0,1,0,0
Defenses Against Session Management Exploits,Data Classification.php,0.7399448229797166,0,1,0,0
Defenses Against Session Management Exploits,Secure Software Development Lifecycle.php,0.7387475791172262,0,1,0,0
Defenses Against Session Management Exploits,SSRF Protection.php,0.7380611975280525,0,1,0,0
Defenses Against Session Management Exploits,SOAP Web Service.php,0.7380359900078672,0,1,0,0
Defenses Against Session Management Exploits,Look-up Secret Verifier.php,0.736107289223769,0,1,0,0
Defenses Against Session Management Exploits,HTTP Security Headers.php,0.7351443382589037,0,1,0,0
Defenses Against Session Management Exploits,Dependency.php,0.7345089107510278,0,1,0,0
Defenses Against Session Management Exploits,Unintended Security Disclosure.php,0.7343681188297544,0,1,0,0
Defenses Against Session Management Exploits,Secret Management.php,0.7339398199632713,0,1,0,0
Defenses Against Session Management Exploits,File Execution.php,0.7336011143079352,0,1,0,0
Defenses Against Session Management Exploits,GraphQL.php,0.7330277422476055,0,1,0,0
Defenses Against Session Management Exploits,Malicious Code Search.php,0.7324239839141862,0,1,0,0
Defenses Against Session Management Exploits,Sanitization and Sandboxing.php,0.731708081655622,0,1,0,0
Defenses Against Session Management Exploits,Application Integrity.php,0.7273092363742892,0,1,0,0
Defenses Against Session Management Exploits,Malicious Software Architecture.php,0.7248643345569553,0,1,0,0
Defenses Against Session Management Exploits,Secure File Upload Architecture.php,0.7240001490248628,0,1,0,0
Defenses Against Session Management Exploits,Error Handling.php,0.7211389834514533,0,1,0,0
Defenses Against Session Management Exploits,File Storage.php,0.7207510035520355,0,1,0,0
Defenses Against Session Management Exploits,File Download.php,0.7182013021868344,0,1,0,0
Defenses Against Session Management Exploits,"Memory, String, and Unmanaged Code.php",0.7171845868958219,0,1,0,0
Defenses Against Session Management Exploits,File Integrity.php,0.7082540150095729,0,1,0,0
Defenses Against Session Management Exploits,Random Values.php,0.7077489063178879,0,1,0,0
Defenses Against Session Management Exploits,File Upload.php,0.6917017389432043,0,1,0,0
Defenses Against Session Management Exploits,Code Integrity.php,0.6877742466267778,0,1,0,0
Dependency,Dependency.php,0.8526614972132884,1,0,0,0
Dependency,Configuration Architecture.php,0.8413261238613814,0,0,1,0
Dependency,Secure Software Development Lifecycle.php,0.8358478114883272,0,0,1,0
Dependency,Build and Deploy.php,0.8201729785741741,0,0,1,0
Dependency,Business Logic Architecture.php,0.8161564237399203,0,0,1,0
Dependency,Access Control Architecture.php,0.8142399787389218,0,0,1,0
Dependency,Sensitive Private Data.php,0.8075346216219954,0,0,1,0
Dependency,General Data Protection.php,0.8042044445954947,0,0,1,0
Dependency,RESTful Web Service.php,0.7963468273822236,0,0,1,0
Dependency,Cryptographic Architecture.php,0.79565406825887,0,0,1,0
Dependency,Generic Web Service Security.php,0.7941598604569594,0,0,1,0
Dependency,Server Communication Security.php,0.7937438698956198,0,0,1,0
Dependency,Secure File Upload Architecture.php,0.7875437166536169,0,0,1,0
Dependency,Cookie-based Session Management.php,0.7864885872922179,0,0,1,0
Dependency,Output Encoding and Injection Prevention.php,0.7863192907534005,0,0,1,0
Dependency,Defenses Against Session Management Exploits.php,0.7858796213870354,0,0,1,0
Dependency,HTTP Request Header Validation.php,0.7830919867316799,0,0,1,0
Dependency,Input and Output Architecture.php,0.7826780331638745,0,0,1,0
Dependency,Operation Level Access Control Operation Level Access Control.php,0.7808614858316558,0,0,1,0
Dependency,Session Binding.php,0.7797471066006285,0,0,1,0
Dependency,SOAP Web Service.php,0.7792188396583357,0,0,1,0
Dependency,Deserialization Prevention.php,0.778758746124921,0,0,1,0
Dependency,Sanitization and Sandboxing.php,0.7785873126279224,0,0,1,0
Dependency,General Access Control Design.php,0.776127947009081,0,0,1,0
Dependency,Authentication Architecture.php,0.7742593473257462,0,0,1,0
Dependency,Algorithms.php,0.7740615628323448,0,0,1,0
Dependency,SSRF Protection.php,0.7725023116832954,0,0,1,0
Dependency,Token-based Session Management.php,0.771698306943791,0,0,1,0
Dependency,Client Communication Security.php,0.7707607124108042,0,0,1,0
Dependency,File Execution.php,0.7685416465466385,0,0,1,0
Dependency,Service Authentication.php,0.7676215280993064,0,0,1,0
Dependency,Client-side Data Protection.php,0.766830630691677,0,0,1,0
Dependency,Fundamental Session Management Security.php,0.7664451986129652,0,0,1,0
Dependency,Input Validation.php,0.7663409805430452,0,0,1,0
Dependency,Communications Architecture.php,0.7662213290299192,0,0,1,0
Dependency,Code Integrity.php,0.7658895882420362,0,0,1,0
Dependency,Session Termination.php,0.7636499577698218,0,0,1,0
Dependency,Application Integrity.php,0.7635880769216374,0,0,1,0
Dependency,Cryptographic Verifier.php,0.7618626561071206,0,0,1,0
Dependency,Log Content.php,0.7612802610487013,0,0,1,0
Dependency,Federated Re-authentication.php,0.7610065531060572,0,0,1,0
Dependency,GraphQL.php,0.759182701799227,0,0,1,0
Dependency,Malicious Software Architecture.php,0.7585962271289298,0,0,1,0
Dependency,Data Classification.php,0.7579588654122037,0,0,1,0
Dependency,Password Security.php,0.7573994461256539,0,0,1,0
Dependency,Data Protection and Privacy Architecture.php,0.7569062415612919,0,0,1,0
Dependency,Unintended Security Disclosure.php,0.7564845119351885,0,0,1,0
Dependency,Log Protection.php,0.7563023739459356,0,0,1,0
Dependency,HTTP Security Headers.php,0.7553661803798537,0,0,1,0
Dependency,File Storage.php,0.7538176747005919,0,0,1,0
Dependency,"Memory, String, and Unmanaged Code.php",0.7521907333556882,0,0,1,0
Dependency,Authenticator Lifecycle.php,0.7507622444223947,0,0,1,0
Dependency,Secret Management.php,0.750362593933169,0,0,1,0
Dependency,Other Access Control Considerations.php,0.750334305302363,0,0,1,0
Dependency,Out of Band Verifier.php,0.7501923812142604,0,0,1,0
Dependency,Credential Recovery.php,0.7501626776215427,0,0,1,0
Dependency,Malicious Code Search.php,0.7500226490545134,0,0,1,0
Dependency,Log Processing.php,0.7495954412511204,0,0,1,0
Dependency,File Download.php,0.7493977589932751,0,0,1,0
Dependency,Look-up Secret Verifier.php,0.7492163323399912,0,0,1,0
Dependency,"Errors, Logging and Auditing Architecture.php",0.7470875953508049,0,0,1,0
Dependency,Business Logic Security.php,0.7464171229732295,0,0,1,0
Dependency,General Authenticator Security.php,0.7459316007796462,0,0,1,0
Dependency,File Integrity.php,0.744296601922426,0,0,1,0
Dependency,One Time Verifier.php,0.7395961825432279,0,0,1,0
Dependency,Error Handling.php,0.7378968863149644,0,0,1,0
Dependency,Random Values.php,0.7371295837439392,0,0,1,0
Dependency,Credential Storage.php,0.7347652660169305,0,0,1,0
Dependency,File Upload.php,0.7209369262697705,0,0,1,0
Deserialization Prevention,Sensitive Private Data.php,0.8256900052726767,0,1,0,0
Deserialization Prevention,SOAP Web Service.php,0.8178822476788636,0,1,0,0
Deserialization Prevention,RESTful Web Service.php,0.8012179250791431,0,1,0,0
Deserialization Prevention,Defenses Against Session Management Exploits.php,0.8006930553181052,0,1,0,0
Deserialization Prevention,Generic Web Service Security.php,0.7957849800762267,0,1,0,0
Deserialization Prevention,Cookie-based Session Management.php,0.7947549718628598,0,1,0,0
Deserialization Prevention,Deserialization Prevention.php,0.7927300587990016,0,0,0,1
Deserialization Prevention,Fundamental Session Management Security.php,0.7911020071790609,0,1,0,0
Deserialization Prevention,Input and Output Architecture.php,0.790087863266316,0,1,0,0
Deserialization Prevention,Session Binding.php,0.7896067968158896,0,1,0,0
Deserialization Prevention,Configuration Architecture.php,0.7888793087037133,0,1,0,0
Deserialization Prevention,Operation Level Access Control Operation Level Access Control.php,0.7861728631511608,0,1,0,0
Deserialization Prevention,HTTP Request Header Validation.php,0.7839246887187139,0,1,0,0
Deserialization Prevention,Output Encoding and Injection Prevention.php,0.7834143734695684,0,1,0,0
Deserialization Prevention,General Data Protection.php,0.7816091105996201,0,1,0,0
Deserialization Prevention,Server Communication Security.php,0.7810959787059576,0,1,0,0
Deserialization Prevention,Build and Deploy.php,0.7763060387820337,0,1,0,0
Deserialization Prevention,Secure Software Development Lifecycle.php,0.7756603185094011,0,1,0,0
Deserialization Prevention,Input Validation.php,0.7735943431025364,0,1,0,0
Deserialization Prevention,Sanitization and Sandboxing.php,0.7709771132860308,0,1,0,0
Deserialization Prevention,General Access Control Design.php,0.770614937530202,0,1,0,0
Deserialization Prevention,Access Control Architecture.php,0.7661388370445972,0,1,0,0
Deserialization Prevention,Client-side Data Protection.php,0.7648278984023436,0,1,0,0
Deserialization Prevention,Application Integrity.php,0.7625387273084795,0,1,0,0
Deserialization Prevention,Algorithms.php,0.7607149535750777,0,1,0,0
Deserialization Prevention,Dependency.php,0.7607071710366949,0,1,0,0
Deserialization Prevention,Cryptographic Architecture.php,0.7604693056624112,0,1,0,0
Deserialization Prevention,Log Content.php,0.7601991031554169,0,1,0,0
Deserialization Prevention,Client Communication Security.php,0.7588563283609371,0,1,0,0
Deserialization Prevention,Federated Re-authentication.php,0.7585852683160021,0,1,0,0
Deserialization Prevention,Business Logic Architecture.php,0.7565202509676079,0,1,0,0
Deserialization Prevention,GraphQL.php,0.7546436129428122,0,1,0,0
Deserialization Prevention,File Execution.php,0.7530683909473573,0,1,0,0
Deserialization Prevention,Token-based Session Management.php,0.7525678380029377,0,1,0,0
Deserialization Prevention,File Storage.php,0.7524812357037864,0,1,0,0
Deserialization Prevention,Communications Architecture.php,0.751612528176813,0,1,0,0
Deserialization Prevention,Log Protection.php,0.751395928428761,0,1,0,0
Deserialization Prevention,Secure File Upload Architecture.php,0.7505547086481986,0,1,0,0
Deserialization Prevention,SSRF Protection.php,0.7495576958157366,0,1,0,0
Deserialization Prevention,Unintended Security Disclosure.php,0.7494458253365763,0,1,0,0
Deserialization Prevention,"Memory, String, and Unmanaged Code.php",0.7488305627408385,0,1,0,0
Deserialization Prevention,Data Classification.php,0.7480132010284631,0,1,0,0
Deserialization Prevention,Log Processing.php,0.7479519915979114,0,1,0,0
Deserialization Prevention,"Errors, Logging and Auditing Architecture.php",0.7466259796527044,0,1,0,0
Deserialization Prevention,HTTP Security Headers.php,0.7449521366297557,0,1,0,0
Deserialization Prevention,Service Authentication.php,0.7429363700935372,0,1,0,0
Deserialization Prevention,Authentication Architecture.php,0.7387962191332098,0,1,0,0
Deserialization Prevention,Data Protection and Privacy Architecture.php,0.738259057993284,0,1,0,0
Deserialization Prevention,Cryptographic Verifier.php,0.7371294931531513,0,1,0,0
Deserialization Prevention,Error Handling.php,0.7370271447943659,0,1,0,0
Deserialization Prevention,Session Termination.php,0.7364824447709912,0,1,0,0
Deserialization Prevention,File Download.php,0.7346211389920028,0,1,0,0
Deserialization Prevention,Secret Management.php,0.7336632384475863,0,1,0,0
Deserialization Prevention,Code Integrity.php,0.7333146335177771,0,1,0,0
Deserialization Prevention,File Integrity.php,0.7329381123000884,0,1,0,0
Deserialization Prevention,Malicious Code Search.php,0.7328997387689289,0,1,0,0
Deserialization Prevention,Password Security.php,0.7293922081976707,0,1,0,0
Deserialization Prevention,Look-up Secret Verifier.php,0.7290531495789428,0,1,0,0
Deserialization Prevention,Malicious Software Architecture.php,0.7278652074429373,0,1,0,0
Deserialization Prevention,Credential Recovery.php,0.7269516171785488,0,1,0,0
Deserialization Prevention,Other Access Control Considerations.php,0.7247401411896941,0,1,0,0
Deserialization Prevention,Out of Band Verifier.php,0.7208983203601547,0,1,0,0
Deserialization Prevention,Authenticator Lifecycle.php,0.7187935132743628,0,1,0,0
Deserialization Prevention,Random Values.php,0.7177981842459136,0,1,0,0
Deserialization Prevention,General Authenticator Security.php,0.7166008752417332,0,1,0,0
Deserialization Prevention,Business Logic Security.php,0.7146411291978443,0,1,0,0
Deserialization Prevention,One Time Verifier.php,0.7021168451308406,0,1,0,0
Deserialization Prevention,Credential Storage.php,0.7018717287267529,0,1,0,0
Deserialization Prevention,File Upload.php,0.6897034477353681,0,1,0,0
Error Handling,Error Handling.php,0.8160280050266066,1,0,0,0
Error Handling,Sensitive Private Data.php,0.7964479255338107,0,0,1,0
Error Handling,"Errors, Logging and Auditing Architecture.php",0.7699081489325305,0,0,1,0
Error Handling,Access Control Architecture.php,0.7606469546179266,0,0,1,0
Error Handling,Input and Output Architecture.php,0.7590426675451996,0,0,1,0
Error Handling,Defenses Against Session Management Exploits.php,0.757007794886694,0,0,1,0
Error Handling,RESTful Web Service.php,0.7562441813246084,0,0,1,0
Error Handling,Configuration Architecture.php,0.7546388039967962,0,0,1,0
Error Handling,Operation Level Access Control Operation Level Access Control.php,0.7542447102650041,0,0,1,0
Error Handling,Secure Software Development Lifecycle.php,0.7535771222245962,0,0,1,0
Error Handling,Log Content.php,0.7519090444290317,0,0,1,0
Error Handling,Generic Web Service Security.php,0.7499273822582821,0,0,1,0
Error Handling,Cookie-based Session Management.php,0.7482350168724017,0,0,1,0
Error Handling,HTTP Request Header Validation.php,0.7480832403457898,0,0,1,0
Error Handling,Session Binding.php,0.7470731734377137,0,0,1,0
Error Handling,Input Validation.php,0.7464155609978331,0,0,1,0
Error Handling,Algorithms.php,0.745964546640431,0,0,1,0
Error Handling,Business Logic Architecture.php,0.7453629158011918,0,0,1,0
Error Handling,Out of Band Verifier.php,0.7453592402072613,0,0,1,0
Error Handling,Build and Deploy.php,0.7449264990335557,0,0,1,0
Error Handling,General Data Protection.php,0.7445863803646745,0,0,1,0
Error Handling,Server Communication Security.php,0.7428805441745694,0,0,1,0
Error Handling,Log Processing.php,0.7423550219581769,0,0,1,0
Error Handling,Output Encoding and Injection Prevention.php,0.7423086026214882,0,0,1,0
Error Handling,Password Security.php,0.7416836754849938,0,0,1,0
Error Handling,SOAP Web Service.php,0.7404257165674369,0,0,1,0
Error Handling,Fundamental Session Management Security.php,0.7400818652113408,0,0,1,0
Error Handling,Cryptographic Architecture.php,0.7381125177930586,0,0,1,0
Error Handling,Business Logic Security.php,0.7368491710274229,0,0,1,0
Error Handling,Cryptographic Verifier.php,0.7367392092986811,0,0,1,0
Error Handling,Sanitization and Sandboxing.php,0.7367205373820054,0,0,1,0
Error Handling,Client Communication Security.php,0.7366682967336743,0,0,1,0
Error Handling,Credential Recovery.php,0.7358800808138255,0,0,1,0
Error Handling,Log Protection.php,0.7351830241506153,0,0,1,0
Error Handling,Random Values.php,0.7349186584673095,0,0,1,0
Error Handling,General Access Control Design.php,0.7346969766774187,0,0,1,0
Error Handling,Communications Architecture.php,0.7324371765054037,0,0,1,0
Error Handling,Session Termination.php,0.7323911422060674,0,0,1,0
Error Handling,Data Protection and Privacy Architecture.php,0.7306397304880179,0,0,1,0
Error Handling,Dependency.php,0.7293497959308628,0,0,1,0
Error Handling,Malicious Software Architecture.php,0.7273917443431932,0,0,1,0
Error Handling,Secret Management.php,0.7272432300889866,0,0,1,0
Error Handling,HTTP Security Headers.php,0.7266232796274394,0,0,1,0
Error Handling,Unintended Security Disclosure.php,0.7264260591837091,0,0,1,0
Error Handling,Deserialization Prevention.php,0.7258814428213152,0,0,1,0
Error Handling,Authenticator Lifecycle.php,0.7242856560065071,0,0,1,0
Error Handling,Client-side Data Protection.php,0.7240808719300327,0,0,1,0
Error Handling,Secure File Upload Architecture.php,0.7231603696113869,0,0,1,0
Error Handling,Code Integrity.php,0.7224790941682847,0,0,1,0
Error Handling,General Authenticator Security.php,0.7219635772389559,0,0,1,0
Error Handling,Federated Re-authentication.php,0.7209999505628406,0,0,1,0
Error Handling,File Execution.php,0.7209434048618929,0,0,1,0
Error Handling,Data Classification.php,0.7202382923608708,0,0,1,0
Error Handling,Service Authentication.php,0.7165028188584179,0,0,1,0
Error Handling,SSRF Protection.php,0.7159599807013752,0,0,1,0
Error Handling,Token-based Session Management.php,0.7154831176603369,0,0,1,0
Error Handling,Other Access Control Considerations.php,0.7152287548012786,0,0,1,0
Error Handling,File Storage.php,0.71327740741482,0,0,1,0
Error Handling,Application Integrity.php,0.7121583939279956,0,0,1,0
Error Handling,"Memory, String, and Unmanaged Code.php",0.7118872628534822,0,0,1,0
Error Handling,File Download.php,0.7103967651674448,0,0,1,0
Error Handling,Authentication Architecture.php,0.7102358650931611,0,0,1,0
Error Handling,File Integrity.php,0.7084952135113896,0,0,1,0
Error Handling,Look-up Secret Verifier.php,0.7082723543959526,0,0,1,0
Error Handling,One Time Verifier.php,0.7019679727031759,0,0,1,0
Error Handling,Malicious Code Search.php,0.700924820783603,0,0,1,0
Error Handling,Credential Storage.php,0.6974558486804645,0,0,1,0
Error Handling,GraphQL.php,0.69620103692717,0,0,1,0
Error Handling,File Upload.php,0.6815044947921416,0,0,1,0
Federated Re-authentication,Federated Re-authentication.php,0.8041240232059292,1,0,0,0
Federated Re-authentication,Session Termination.php,0.8008446071138178,0,0,1,0
Federated Re-authentication,General Access Control Design.php,0.7780382326504625,0,0,1,0
Federated Re-authentication,Out of Band Verifier.php,0.776140556757122,0,0,1,0
Federated Re-authentication,Session Binding.php,0.7732501203918543,0,0,1,0
Federated Re-authentication,Operation Level Access Control Operation Level Access Control.php,0.7731689051552674,0,0,1,0
Federated Re-authentication,Fundamental Session Management Security.php,0.7659951584742004,0,0,1,0
Federated Re-authentication,Cryptographic Verifier.php,0.7644187030290475,0,0,1,0
Federated Re-authentication,Server Communication Security.php,0.7629681657349905,0,0,1,0
Federated Re-authentication,Communications Architecture.php,0.760960246242157,0,0,1,0
Federated Re-authentication,Defenses Against Session Management Exploits.php,0.7598638555332065,0,0,1,0
Federated Re-authentication,General Authenticator Security.php,0.7593649215747477,0,0,1,0
Federated Re-authentication,Credential Recovery.php,0.7592702202621258,0,0,1,0
Federated Re-authentication,Log Content.php,0.7567452592672602,0,0,1,0
Federated Re-authentication,Authenticator Lifecycle.php,0.7564632746632818,0,0,1,0
Federated Re-authentication,Log Processing.php,0.7564463934281278,0,0,1,0
Federated Re-authentication,Generic Web Service Security.php,0.7545321573076127,0,0,1,0
Federated Re-authentication,Sensitive Private Data.php,0.7517840771706552,0,0,1,0
Federated Re-authentication,Other Access Control Considerations.php,0.7506239645551722,0,0,1,0
Federated Re-authentication,Credential Storage.php,0.7492614942038787,0,0,1,0
Federated Re-authentication,RESTful Web Service.php,0.7470307359664177,0,0,1,0
Federated Re-authentication,Cookie-based Session Management.php,0.7451711982292432,0,0,1,0
Federated Re-authentication,Token-based Session Management.php,0.744753999323041,0,0,1,0
Federated Re-authentication,Service Authentication.php,0.7444135378360004,0,0,1,0
Federated Re-authentication,Cryptographic Architecture.php,0.7395651549037512,0,0,1,0
Federated Re-authentication,Authentication Architecture.php,0.7376465623528752,0,0,1,0
Federated Re-authentication,Access Control Architecture.php,0.7375686589198689,0,0,1,0
Federated Re-authentication,HTTP Request Header Validation.php,0.7367939903402543,0,0,1,0
Federated Re-authentication,General Data Protection.php,0.7339968367275956,0,0,1,0
Federated Re-authentication,Build and Deploy.php,0.7313369121314963,0,0,1,0
Federated Re-authentication,Configuration Architecture.php,0.7296576670458244,0,0,1,0
Federated Re-authentication,Output Encoding and Injection Prevention.php,0.7290968695172699,0,0,1,0
Federated Re-authentication,Client Communication Security.php,0.7264739769132036,0,0,1,0
Federated Re-authentication,Password Security.php,0.7263129259241982,0,0,1,0
Federated Re-authentication,"Errors, Logging and Auditing Architecture.php",0.7260646435786318,0,0,1,0
Federated Re-authentication,Input and Output Architecture.php,0.7257774868759577,0,0,1,0
Federated Re-authentication,Random Values.php,0.7214695807416576,0,0,1,0
Federated Re-authentication,Algorithms.php,0.7176704473865685,0,0,1,0
Federated Re-authentication,Secure File Upload Architecture.php,0.7174928951109532,0,0,1,0
Federated Re-authentication,Business Logic Security.php,0.7154301378913333,0,0,1,0
Federated Re-authentication,GraphQL.php,0.7152712897641136,0,0,1,0
Federated Re-authentication,Data Protection and Privacy Architecture.php,0.7147572564877663,0,0,1,0
Federated Re-authentication,Look-up Secret Verifier.php,0.714319781627673,0,0,1,0
Federated Re-authentication,One Time Verifier.php,0.7141434385704809,0,0,1,0
Federated Re-authentication,Log Protection.php,0.712737932237208,0,0,1,0
Federated Re-authentication,Business Logic Architecture.php,0.7103346358827484,0,0,1,0
Federated Re-authentication,Secret Management.php,0.7093252166502703,0,0,1,0
Federated Re-authentication,Deserialization Prevention.php,0.7067729451297173,0,0,1,0
Federated Re-authentication,Client-side Data Protection.php,0.7060809964051131,0,0,1,0
Federated Re-authentication,SSRF Protection.php,0.7059504447607052,0,0,1,0
Federated Re-authentication,Secure Software Development Lifecycle.php,0.6971887812380837,0,0,1,0
Federated Re-authentication,HTTP Security Headers.php,0.6969376389790123,0,0,1,0
Federated Re-authentication,SOAP Web Service.php,0.6958735577195022,0,0,1,0
Federated Re-authentication,Input Validation.php,0.6941181890614528,0,0,1,0
Federated Re-authentication,Unintended Security Disclosure.php,0.6939044649227217,0,0,1,0
